name,name_id,country_code,country_name,count,pct_in_country,origin
Saucedo,saucedo-sn,US,United States,5578,0.000374,Spanish (Castilian)
Saud,saud-sn,SA,Saudi Arabia,15586,0.000985,Arabic
Saud,saud-sn,DZ,Algeria,2149,0.00054,Arabic
Saud,saud-sn,MA,Morocco,2075,0.000294,Arabic
Saud,saud-sn,TN,Tunisia,2860,0.001093,Arabic
Saud,saud-sn,IQ,Iraq,1095,0.000103,Arabic
Saud,saud-sn,SY,Syria,1744,0.000464,Arabic
Saud,saud-sn,EG,Egypt,1670,0.000049,Arabic
Sauer,sauer-sn,DE,Germany,1245,0.001627,
Saunders,saunders-sn,GB,United Kingdom,6877,0.001602,English
Saunders,saunders-sn,US,United States,4074,0.000273,English
Sauvage,sauvage-sn,FR,France,3326,0.001136,
Sava,sava-sn,IT,Italy,2174,0.000185,
Savage,savage-sn,GB,United Kingdom,2838,0.000661,English
Savage,savage-sn,US,United States,4167,0.00028,English
Savana,savana-sn,MA,Morocco,1549,0.000219,
Savarese,savarese-sn,IT,Italy,3818,0.000325,
Savaş,savas-sn,TR,Turkey,9849,0.000865,Turkish
Savastano,savastano-sn,IT,Italy,1169,0.000099,
Савченко,savchenko-sn,RU,Russia,3239,0.001552,
Savcı,savci-sn,TR,Turkey,1461,0.000128,
Савельев,savelev-sn,RU,Russia,1973,0.000946,
Савельева,saveleva-sn,RU,Russia,2817,0.00135,
Savi,savi-sn,IT,Italy,1018,0.000087,
Saviano,saviano-sn,IT,Italy,2237,0.00019,
Савин,savin-sn,RU,Russia,1641,0.000787,
Савина,savina-sn,RU,Russia,2088,0.001001,
Savini,savini-sn,IT,Italy,2391,0.000204,
Savino,savino-sn,IT,Italy,6074,0.000517,Italian
Savio,savio-sn,IT,Italy,2568,0.000219,
Savoca,savoca-sn,IT,Italy,1061,0.00009,
Savoia,savoia-sn,IT,Italy,2377,0.000202,
Savran,savran-sn,TR,Turkey,1716,0.000151,
Saw,saw-sn,IN,India,1502,0.000513,
Saw,saw-sn,MY,Malaysia,2590,0.000558,
Sawant,sawant-sn,IN,India,1748,0.000597,
سعود,sawd-sn,IQ,Iraq,1095,0.000103,
سعود,sawd-sn,SA,Saudi Arabia,7195,0.000455,
سعود,sawd-sn,SY,Syria,1744,0.000464,
سعودى,sawda-sn,EG,Egypt,1670,0.000049,
سعودي,sawdy-sn,EG,Egypt,2631,0.000078,
سعودي,sawdy-sn,SA,Saudi Arabia,1590,0.0001,
Sawsan,sawsan-sn,MA,Morocco,1510,0.000214,
Sawyer,sawyer-sn,US,United States,2522,0.000169,
Saxena,saxena-sn,IN,India,1917,0.000655,
Say,say-sn,TR,Turkey,2635,0.000231,
Sayah,sayah-sn,DZ,Algeria,1824,0.000459,
Sayan,sayan-sn,TR,Turkey,3280,0.000288,
Sayar,sayar-sn,TR,Turkey,5064,0.000445,
Sayari,sayari-sn,TN,Tunisia,2254,0.000862,
سعيد,sayd-sn,AE,United Arab Emirates,1159,0.000428,
سعيد,sayd-sn,DZ,Algeria,2384,0.000599,
سعيد,sayd-sn,EG,Egypt,93440,0.002768,
سعيد,sayd-sn,IQ,Iraq,5412,0.000511,
سعيد,sayd-sn,JO,Jordan,1165,0.001941,
سعيد,sayd-sn,LY,Libya,4893,0.003251,
سعيد,sayd-sn,OM,Oman,3782,0.002036,
سعيد,sayd-sn,PS,Palestine,1032,0.002364,
سعيد,sayd-sn,SA,Saudi Arabia,22037,0.001392,
سعيد,sayd-sn,SD,Sudan,14119,0.003087,
سعيد,sayd-sn,SY,Syria,7841,0.002088,
سعيد,sayd-sn,TR,Turkey,1324,0.000116,
سعيد,sayd-sn,YE,Yemen,12444,0.005741,
Saydam,saydam-sn,TR,Turkey,2188,0.000192,
Sayed,sayed-sn,AE,United Arab Emirates,4340,0.001604,Arabic
Sayed,sayed-sn,BD,Bangladesh,1951,0.00101,Arabic
Sayed,sayed-sn,EG,Egypt,280767,0.008317,Arabic
Sayed,sayed-sn,KW,Kuwait,4045,0.004434,Arabic
Sayed,sayed-sn,LB,Lebanon,1683,0.003515,Arabic
Sayed,sayed-sn,OM,Oman,1404,0.000756,Arabic
Sayed,sayed-sn,SA,Saudi Arabia,23001,0.001453,Arabic
Sayed,sayed-sn,IQ,Iraq,3539,0.000334,Arabic
Sayed,sayed-sn,SD,Sudan,2130,0.000466,Arabic
Sayed,sayed-sn,IN,India,1094,0.000374,Arabic
Sayed,sayed-sn,US,United States,1667,0.000112,Arabic
Sayeed,sayeed-sn,SA,Saudi Arabia,1181,0.000075,
Sayem,sayem-sn,BD,Bangladesh,1160,0.0006,
Saygı,saygi-sn,TR,Turkey,1706,0.00015,
Saygılı,saygili-sn,TR,Turkey,2283,0.0002,
Saygın,saygin-sn,TR,Turkey,2207,0.000194,
Sayın,sayin-sn,TR,Turkey,6630,0.000582,Turkish (Mongolic origin via Chagatai)
Sayyed,sayyed-sn,IN,India,1476,0.000504,
Sayyed,sayyed-sn,SA,Saudi Arabia,1243,0.000079,
Сазонов,sazonov-sn,RU,Russia,1003,0.000481,
Сазонова,sazonova-sn,RU,Russia,1256,0.000602,
Sb,sb-sn,MA,Morocco,3356,0.000475,
Sba,sba-sn,DZ,Algeria,3670,0.000923,
Sbaa,sbaa-sn,MA,Morocco,1098,0.000155,
Sbaai,sbaai-sn,MA,Morocco,1126,0.000159,
صباغ,sbagh-sn,SY,Syria,2008,0.000535,
صباح,sbah-sn,EG,Egypt,1344,0.00004,
صباح,sbah-sn,IQ,Iraq,10153,0.00096,
Sbai,sbai-sn,MA,Morocco,5664,0.000802,Arabic and Moroccan
صبح,sbh-sn,EG,Egypt,1721,0.000051,
صبح,sbh-sn,SY,Syria,1290,0.000343,
صبحى,sbha-sn,EG,Egypt,9327,0.000276,
صبحي,sbhy-sn,EG,Egypt,14430,0.000427,Arabic
Sbiya,sbiya-sn,ZA,South Africa,3203,0.000707,
Sbongile,sbongile-sn,ZA,South Africa,1002,0.000221,
Sboui,sboui-sn,TN,Tunisia,1907,0.000729,
صبر,sbr-sn,YE,Yemen,1363,0.000629,
صبرى,sbra-sn,EG,Egypt,9573,0.000284,
صبره,sbrh-sn,EG,Egypt,1907,0.000056,
صبري,sbry-sn,EG,Egypt,14630,0.000433,Arabic
صبري,sbry-sn,IQ,Iraq,1682,0.000159,Arabic
صبري,sbry-sn,SA,Saudi Arabia,1346,0.000085,Arabic
سبتمبر,sbtmbr-sn,SD,Sudan,2173,0.000475,
Sbu,sbu-sn,ZA,South Africa,1846,0.000407,
Sbusiso,sbusiso-sn,ZA,South Africa,2005,0.000442,
صبيح,sbyh-sn,EG,Egypt,1558,0.000046,
صبيح,sbyh-sn,IQ,Iraq,1518,0.000143,
سبيل,sbyl-sn,SD,Sudan,1142,0.00025,
Sc,sc-sn,PE,Peru,2715,0.001683,
Scaglione,scaglione-sn,IT,Italy,2936,0.00025,
Scala,scala-sn,IT,Italy,7496,0.000638,Italian
Scalia,scalia-sn,IT,Italy,3989,0.00034,
Scalise,scalise-sn,IT,Italy,2824,0.00024,
Scalisi,scalisi-sn,IT,Italy,1031,0.000088,
Scalzo,scalzo-sn,IT,Italy,1125,0.000096,
Scano,scano-sn,IT,Italy,1083,0.000092,
Scanu,scanu-sn,IT,Italy,3265,0.000278,
Scarano,scarano-sn,IT,Italy,4201,0.000358,
Scarcella,scarcella-sn,IT,Italy,2239,0.000191,
Scarpa,scarpa-sn,IT,Italy,6192,0.000527,Italian
Schaap,schaap-sn,NL,Netherlands,1215,0.002235,
Schäfer,schafer-sn,DE,Germany,7653,0.01,German
Scheepers,scheepers-sn,ZA,South Africa,4704,0.001038,
Schettino,schettino-sn,IT,Italy,3321,0.000283,
Schiano,schiano-sn,IT,Italy,2413,0.000205,
Schiavo,schiavo-sn,IT,Italy,4125,0.000351,
Schiavon,schiavon-sn,IT,Italy,2551,0.000217,
Schiavone,schiavone-sn,IT,Italy,7608,0.000648,Old Venetian
Schillaci,schillaci-sn,IT,Italy,2503,0.000213,
Schipper,schipper-sn,NL,Netherlands,2670,0.004911,
Schirru,schirru-sn,IT,Italy,2241,0.000191,
Schmid,schmid-sn,AE,United Arab Emirates,4,0.000001,Alemannic German
Schmid,schmid-sn,AR,Argentina,37,0.000051,Alemannic German
Schmid,schmid-sn,AT,Austria,1805,0.043617,Alemannic German
Schmid,schmid-sn,BE,Belgium,19,0.000199,Alemannic German
Schmid,schmid-sn,BR,Brazil,43,0.000009,Alemannic German
Schmid,schmid-sn,CA,Canada,95,0.000231,Alemannic German
Schmid,schmid-sn,CH,Switzerland,3582,0.072317,Alemannic German
Schmid,schmid-sn,CL,Chile,2,0.000001,Alemannic German
Schmid,schmid-sn,CO,Colombia,12,0.000001,Alemannic German
Schmid,schmid-sn,CR,Costa Rica,9,0.000021,Alemannic German
Schmid,schmid-sn,CZ,Czechia,44,0.000907,Alemannic German
Schmid,schmid-sn,DE,Germany,4395,0.005743,Alemannic German
Schmid,schmid-sn,DK,Denmark,5,0.00004,Alemannic German
Schmid,schmid-sn,EG,Egypt,3,0,Alemannic German
Schmid,schmid-sn,ES,Spain,46,0.000024,Alemannic German
Schmid,schmid-sn,FR,France,263,0.00009,Alemannic German
Schmid,schmid-sn,GB,United Kingdom,67,0.000016,Alemannic German
Schmid,schmid-sn,GT,Guatemala,2,0.000004,Alemannic German
Schmid,schmid-sn,HK,Hong Kong,2,0.000001,Alemannic German
Schmid,schmid-sn,HR,Croatia,2,0.000265,Alemannic German
Schmid,schmid-sn,HU,Hungary,12,0.000219,Alemannic German
Schmid,schmid-sn,IE,Ireland,4,0.000011,Alemannic German
Schmid,schmid-sn,IL,Israel,2,0.000006,Alemannic German
Schmid,schmid-sn,IR,Iran,49,0.000142,Alemannic German
Schmid,schmid-sn,IT,Italy,310,0.000026,Alemannic German
Schmid,schmid-sn,LU,Luxembourg,11,0.015625,Alemannic German
Schmid,schmid-sn,MA,Morocco,3,0,Alemannic German
Schmid,schmid-sn,MT,Malta,3,0.000342,Alemannic German
Schmid,schmid-sn,MU,Mauritius,3,0.000015,Alemannic German
Schmid,schmid-sn,MX,Mexico,2,0,Alemannic German
Schmid,schmid-sn,NG,Nigeria,4,0.000001,Alemannic German
Schmid,schmid-sn,NL,Netherlands,63,0.000116,Alemannic German
Schmid,schmid-sn,NO,Norway,3,0.000237,Alemannic German
Schmid,schmid-sn,OM,Oman,4,0.000002,Alemannic German
Schmid,schmid-sn,PA,Panama,18,0.000031,Alemannic German
Schmid,schmid-sn,PH,Philippines,7,0.000103,Alemannic German
Schmid,schmid-sn,PL,Poland,6,0.000028,Alemannic German
Schmid,schmid-sn,PT,Portugal,8,0.000006,Alemannic German
Schmid,schmid-sn,RU,Russia,6,0.000003,Alemannic German
Schmid,schmid-sn,SA,Saudi Arabia,4,0,Alemannic German
Schmid,schmid-sn,SE,Sweden,27,0.000211,Alemannic German
Schmid,schmid-sn,SG,Singapore,8,0.000008,Alemannic German
Schmid,schmid-sn,TN,Tunisia,2,0.000001,Alemannic German
Schmid,schmid-sn,TR,Turkey,10,0.000001,Alemannic German
Schmid,schmid-sn,US,United States,713,0.000048,Alemannic German
Schmid,schmid-sn,UY,Uruguay,18,0.000047,Alemannic German
Schmid,schmid-sn,ZA,South Africa,35,0.000008,Alemannic German
Schmidt,schmidt-sn,BR,Brazil,2097,0.000452,German
Schmidt,schmidt-sn,DE,Germany,31905,0.041689,German
Schmidt,schmidt-sn,US,United States,6837,0.000459,German
Schmitt,schmitt-sn,DE,Germany,5268,0.006884,German
Schmitt,schmitt-sn,FR,France,6128,0.002093,German
Schmitz,schmitz-sn,DE,Germany,6034,0.007884,German occupational surname from the smith trade
Schneider,schneider-sn,BR,Brazil,2342,0.000505,German and Ashkenazic Jewish
Schneider,schneider-sn,CH,Switzerland,1228,0.024792,German and Ashkenazic Jewish
Schneider,schneider-sn,DE,Germany,16824,0.021983,German and Ashkenazic Jewish
Schneider,schneider-sn,FR,France,4234,0.001446,German and Ashkenazic Jewish
Schneider,schneider-sn,US,United States,5071,0.00034,German and Ashkenazic Jewish
Schoeman,schoeman-sn,ZA,South Africa,4160,0.000918,
Schofield,schofield-sn,GB,United Kingdom,2575,0.0006,
Scholten,scholten-sn,NL,Netherlands,3161,0.005814,
Scholtz,scholtz-sn,ZA,South Africa,3233,0.000713,
Scholz,scholz-sn,DE,Germany,4246,0.005548,
Schouten,schouten-sn,NL,Netherlands,4203,0.007731,
Schramm,schramm-sn,DE,Germany,1012,0.001322,
Schreiber,schreiber-sn,DE,Germany,2642,0.003452,
Schröder,schroder-sn,DE,Germany,7442,0.009724,Low German
Schroeder,schroeder-sn,US,United States,2894,0.000194,
Schubert,schubert-sn,DE,Germany,4112,0.005373,
Schulte,schulte-sn,DE,Germany,1390,0.001816,
Schultz,schultz-sn,US,United States,4532,0.000304,
Schulz,schulz-sn,DE,Germany,11904,0.015555,German
Schulze,schulze-sn,DE,Germany,5719,0.007473,German
Schumacher,schumacher-sn,DE,Germany,3034,0.003964,
Schumann,schumann-sn,DE,Germany,1229,0.001606,
Schuster,schuster-sn,DE,Germany,3021,0.003947,
Schwartz,schwartz-sn,US,United States,5338,0.000358,German
Schwarz,schwarz-sn,DE,Germany,6613,0.008641,German
Sciacca,sciacca-sn,IT,Italy,5183,0.000441,
Sciarra,sciarra-sn,IT,Italy,1004,0.000085,
Sciortino,sciortino-sn,IT,Italy,3198,0.000272,
Sciuto,sciuto-sn,IT,Italy,3152,0.000268,
Scognamiglio,scognamiglio-sn,IT,Italy,8617,0.000733,Italian
Scott,scott-sn,CA,Canada,2407,0.005849,Scottish
Scott,scott-sn,GB,United Kingdom,21463,0.005,Scottish
Scott,scott-sn,NG,Nigeria,1688,0.000421,Scottish
Scott,scott-sn,US,United States,31478,0.002112,Scottish
Scott,scott-sn,ZA,South Africa,3166,0.000698,Scottish
Scotti,scotti-sn,IT,Italy,5114,0.000435,
Scotto,scotto-sn,IT,Italy,2843,0.000242,
Scuderi,scuderi-sn,IT,Italy,4558,0.000388,
Sd,sd-sn,DZ,Algeria,1105,0.000278,
Sd,sd-sn,MA,Morocco,3064,0.000434,
Sd,sd-sn,SA,Saudi Arabia,1011,0.000064,
Sd,sd-sn,TN,Tunisia,1099,0.00042,
صدام,sdam-sn,EG,Egypt,1704,0.00005,
صدام,sdam-sn,IQ,Iraq,1694,0.00016,
Sdiri,sdiri-sn,TN,Tunisia,2040,0.00078,
صدقي,sdqy-sn,EG,Egypt,1392,0.000041,
Sdvsf,sdvsf-sn,CO,Colombia,1256,0.000131,
صديق,sdyq-sn,EG,Egypt,7107,0.000211,Arabic
صديق,sdyq-sn,SA,Saudi Arabia,3202,0.000202,Arabic
صديق,sdyq-sn,SD,Sudan,14877,0.003252,Arabic
Seah,seah-sn,SG,Singapore,3619,0.003621,
Seb,seb-sn,FR,France,1257,0.000429,
Sebastian,sebastian-sn,CL,Chile,1192,0.000464,
Sebastian,sebastian-sn,CO,Colombia,2643,0.000275,
Sebastian,sebastian-sn,US,United States,1331,0.000089,
Sebastiani,sebastiani-sn,IT,Italy,2855,0.000243,
Sebastiano,sebastiano-sn,IT,Italy,1392,0.000118,
Sebastien,sebastien-sn,FR,France,1185,0.000405,
Sebbar,sebbar-sn,MA,Morocco,1166,0.000165,
Sebola,sebola-sn,ZA,South Africa,2091,0.000461,
Sebri,sebri-sn,TN,Tunisia,1008,0.000385,
Sebti,sebti-sn,MA,Morocco,1079,0.000153,
Secchi,secchi-sn,IT,Italy,2840,0.000242,
Secci,secci-sn,IT,Italy,3758,0.00032,
Sechi,sechi-sn,IT,Italy,4018,0.000342,
Seck,seck-sn,IT,Italy,2359,0.000201,
Seçkin,seckin-sn,TR,Turkey,2827,0.000248,
Sedda,sedda-sn,IT,Italy,1018,0.000087,
Seddik,seddik-sn,DZ,Algeria,1046,0.000263,
Seddiki,seddiki-sn,DZ,Algeria,1581,0.000397,
Sedky,sedky-sn,EG,Egypt,1664,0.000049,
See,see-sn,MY,Malaysia,3863,0.000832,Chinese
See,see-sn,SG,Singapore,2488,0.002489,Chinese
Sef,sef-sn,EG,Egypt,1240,0.000037,
Sefer,sefer-sn,TR,Turkey,1022,0.00009,
Seghir,seghir-sn,DZ,Algeria,1113,0.00028,
Segovia,segovia-sn,AR,Argentina,2088,0.002854,Celtiberian / Spanish
Segovia,segovia-sn,CL,Chile,2414,0.000939,Celtiberian / Spanish
Segovia,segovia-sn,MX,Mexico,2343,0.000342,Celtiberian / Spanish
Segovia,segovia-sn,US,United States,2902,0.000195,Celtiberian / Spanish
Segreto,segreto-sn,IT,Italy,1076,0.000092,
Seguel,seguel-sn,CL,Chile,2563,0.000997,
Seguin,seguin-sn,FR,France,2335,0.000797,
Segun,segun-sn,NG,Nigeria,5192,0.001296,
Segundo,segundo-sn,MX,Mexico,1078,0.000157,
Segura,segura-sn,CL,Chile,2378,0.000925,Spanish
Segura,segura-sn,CO,Colombia,7757,0.000807,Spanish
Segura,segura-sn,CR,Costa Rica,3702,0.008546,Spanish
Segura,segura-sn,ES,Spain,3326,0.001757,Spanish
Segura,segura-sn,MX,Mexico,6222,0.000907,Spanish
Segura,segura-sn,PE,Peru,2221,0.001377,Spanish
Segura,segura-sn,US,United States,5938,0.000398,Spanish
Sehli,sehli-sn,TN,Tunisia,2331,0.000891,
Seid,seid-sn,SA,Saudi Arabia,8266,0.000522,Arabic and Muslim
Seidel,seidel-sn,DE,Germany,2804,0.003664,
Seif,seif-sn,EG,Egypt,10328,0.000306,Arabic
Seifert,seifert-sn,DE,Germany,2405,0.003143,
Seikh,seikh-sn,SA,Saudi Arabia,2127,0.000134,
Sekar,sekar-sn,SA,Saudi Arabia,1145,0.000072,
Sekar,sekar-sn,SG,Singapore,1430,0.001431,
Şeker,seker-sn,TR,Turkey,15642,0.001373,Turkish
Şekerci,sekerci-sn,TR,Turkey,2034,0.000179,
Sekgobela,sekgobela-sn,ZA,South Africa,2617,0.000577,
Sekh,sekh-sn,IN,India,1737,0.000593,South Asian Muslim surname variant (Bengali form of Sheikh/Shekh)
Sekh,sekh-sn,SA,Saudi Arabia,6460,0.000408,South Asian Muslim surname variant (Bengali form of Sheikh/Shekh)
Sekmen,sekmen-sn,TR,Turkey,2273,0.0002,
Sel,sel-sn,TR,Turkey,2157,0.000189,
Selamat,selamat-sn,MY,Malaysia,2791,0.000601,
Selçuk,selcuk-sn,AE,United Arab Emirates,2,0.000001,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,AT,Austria,12,0.00029,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,BE,Belgium,28,0.000293,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,BG,Bulgaria,2,0.000029,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,CA,Canada,3,0.000007,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,CH,Switzerland,14,0.000283,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,DE,Germany,125,0.000163,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,DK,Denmark,7,0.000056,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,DZ,Algeria,3,0.000001,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,FI,Finland,3,0.000031,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,FR,France,67,0.000023,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,GB,United Kingdom,13,0.000003,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,IQ,Iraq,6,0.000001,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,IT,Italy,6,0.000001,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,NL,Netherlands,31,0.000057,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,NO,Norway,4,0.000316,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,SA,Saudi Arabia,8,0.000001,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,SE,Sweden,7,0.000055,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,TR,Turkey,1616,0.000142,Old Turkic (Dynastic / Imperial)
Selçuk,selcuk-sn,US,United States,25,0.000002,Old Turkic (Dynastic / Imperial)
Seleem,seleem-sn,EG,Egypt,1533,0.000045,
Selek,selek-sn,TR,Turkey,1162,0.000102,
Selem,selem-sn,EG,Egypt,1745,0.000052,
Selen,selen-sn,TR,Turkey,1026,0.00009,
Selepe,selepe-sn,ZA,South Africa,4237,0.000935,
Селезнева,selezneva-sn,RU,Russia,1245,0.000597,
Selim,selim-sn,EG,Egypt,15805,0.000468,
Selim,selim-sn,SA,Saudi Arabia,1702,0.000108,
Selim,selim-sn,TR,Turkey,2287,0.000201,
Sellami,sellami-sn,DZ,Algeria,1141,0.000287,
Sellami,sellami-sn,MA,Morocco,1032,0.000146,
Sellami,sellami-sn,TN,Tunisia,2246,0.000859,
Sellers,sellers-sn,US,United States,2234,0.00015,
Sello,sello-sn,ZA,South Africa,4951,0.001092,
Selmi,selmi-sn,TN,Tunisia,9901,0.003785,"Arabic, Tunisian"
Selvaggio,selvaggio-sn,IT,Italy,1031,0.000088,
Selvam,selvam-sn,AE,United Arab Emirates,1148,0.000424,Tamil
Selvam,selvam-sn,MY,Malaysia,1521,0.000328,Tamil
Selvam,selvam-sn,SA,Saudi Arabia,1254,0.000079,Tamil
Selvam,selvam-sn,SG,Singapore,1767,0.001768,Tamil
Selvi,selvi-sn,MY,Malaysia,1137,0.000245,
Selvi,selvi-sn,TR,Turkey,3732,0.000328,
Sem,sem-sn,TN,Tunisia,1026,0.000392,
Semaan,semaan-sn,LB,Lebanon,1258,0.002628,
Семенов,semenov-sn,RU,Russia,6101,0.002924,Russian patronymic surname derived from the personal name Semyon or Semen
Семенова,semenova-sn,RU,Russia,7562,0.003625,Russian
Semeraro,semeraro-sn,IT,Italy,5457,0.000464,Italian
Semerci,semerci-sn,TR,Turkey,1733,0.000152,
Seminara,seminara-sn,IT,Italy,2589,0.00022,
Semiz,semiz-sn,TR,Turkey,2650,0.000233,
Semlali,semlali-sn,MA,Morocco,2320,0.000329,
Semo,semo-sn,EG,Egypt,1763,0.000052,
Sempoi,sempoi-sn,MY,Malaysia,1715,0.00037,
Semsem,semsem-sn,EG,Egypt,5396,0.00016,Arabic
Semsema,semsema-sn,EG,Egypt,1851,0.000055,
Семёнов,semyonov-sn,RU,Russia,1940,0.00093,
Семёнова,semyonova-sn,RU,Russia,1755,0.000841,
Sen,sen-sn,BD,Bangladesh,1470,0.000761,Sanskrit
Sen,sen-sn,IN,India,6026,0.002058,Sanskrit
Sen,sen-sn,TR,Turkey,45309,0.003978,Sanskrit
Sena,sena-sn,BR,Brazil,4822,0.00104,
Senatore,senatore-sn,IT,Italy,4450,0.000379,
Şencan,sencan-sn,TR,Turkey,1337,0.000117,
Şenel,senel-sn,TR,Turkey,5541,0.000487,Turkish
Şener,sener-sn,TR,Turkey,11108,0.000975,Turkish
Seng,seng-sn,MY,Malaysia,4045,0.000872,Chinese and Southeast Asian
Seng,seng-sn,SG,Singapore,1735,0.001736,Chinese and Southeast Asian
Şengül,sengul-sn,TR,Turkey,10018,0.00088,"Turkish, Persian"
Şengün,sengun-sn,TR,Turkey,2147,0.000189,
Senhaji,senhaji-sn,MA,Morocco,2434,0.000345,
Şenol,senol-sn,TR,Turkey,8117,0.000713,Turkish
Senouci,senouci-sn,DZ,Algeria,1313,0.00033,
Şensoy,sensoy-sn,TR,Turkey,1787,0.000157,
Senthil,senthil-sn,SG,Singapore,1004,0.001005,
Şentürk,senturk-sn,TR,Turkey,15354,0.001348,Turkish
Senzo,senzo-sn,ZA,South Africa,1169,0.000258,
Sepe,sepe-sn,IT,Italy,4180,0.000356,
September,september-sn,ZA,South Africa,5232,0.001154,
Sepulveda,sepulveda-sn,CL,Chile,25726,0.010004,Spanish
Sepulveda,sepulveda-sn,CO,Colombia,12332,0.001283,Spanish
Sepulveda,sepulveda-sn,US,United States,3424,0.00023,Spanish
Sequeira,sequeira-sn,PT,Portugal,2363,0.001804,
Serafim,serafim-sn,BR,Brazil,2223,0.00048,
Serafini,serafini-sn,IT,Italy,7419,0.000631,Italian
Serafino,serafino-sn,IT,Italy,2455,0.000209,
Serag,serag-sn,EG,Egypt,5123,0.000152,
Seraj,seraj-sn,SA,Saudi Arabia,1263,0.00008,
Serban,serban-sn,IT,Italy,1240,0.000106,
Serbest,serbest-sn,TR,Turkey,2795,0.000245,
Serçe,serce-sn,TR,Turkey,1139,0.0001,
Serdar,serdar-sn,TR,Turkey,2968,0.000261,
Serena,serena-sn,IT,Italy,1520,0.000129,
Сергеев,sergeev-sn,RU,Russia,7854,0.003764,Russian
Сергеева,sergeeva-sn,RU,Russia,8869,0.004251,Russian
Сергеева,sergeeva-sn,KZ,Kazakhstan,1264,0.008649,Russian
Сергеева,sergeeva-sn,BY,,1119,1,Russian
Сергеевич,sergeevich-sn,RU,Russia,4076,0.001954,
Сергеевна,sergeevna-sn,RU,Russia,5124,0.002456,
Сергей,sergej-sn,RU,Russia,3738,0.001792,
Serghini,serghini-sn,MA,Morocco,1200,0.00017,
Sergi,sergi-sn,IT,Italy,3804,0.000324,
Sergio,sergio-sn,BR,Brazil,2170,0.000468,Latin
Sergio,sergio-sn,IT,Italy,4838,0.000412,Latin
Serhani,serhani-sn,MA,Morocco,1193,0.000169,
Серикбаева,serikbaeva-sn,KZ,Kazakhstan,1201,0.008218,
Serin,serin-sn,TR,Turkey,4503,0.000395,
Serio,serio-sn,IT,Italy,3957,0.000337,
Serkan,serkan-sn,TR,Turkey,1490,0.000131,
Serna,serna-sn,AR,Argentina,1682,0.002299,Spanish (Topographic)
Serna,serna-sn,BR,Brazil,3548,0.000765,Spanish (Topographic)
Serna,serna-sn,FR,France,1682,0.000574,Spanish (Topographic)
Serna,serna-sn,MX,Mexico,12430,0.001812,Spanish (Topographic)
Serna,serna-sn,US,United States,1682,0.000113,Spanish (Topographic)
Серов,serov-sn,RU,Russia,1023,0.00049,
Серова,serova-sn,RU,Russia,1260,0.000604,
Serra,serra-sn,ES,Spain,12112,0.006398,Catalan / Italian (topographic)
Serra,serra-sn,IT,Italy,12110,0.001031,Catalan / Italian (topographic)
Serrano,serrano-sn,CL,Chile,2514,0.000978,Spanish
Serrano,serrano-sn,CO,Colombia,11354,0.001181,Spanish
Serrano,serrano-sn,ES,Spain,10510,0.005552,Spanish
Serrano,serrano-sn,MX,Mexico,11824,0.001724,Spanish
Serrano,serrano-sn,PA,Panama,3583,0.006248,Spanish
Serrano,serrano-sn,US,United States,16476,0.001105,Spanish
Serrato,serrato-sn,CO,Colombia,2395,0.000249,
Sert,sert-sn,TR,Turkey,13586,0.001193,Turkish
Sertkaya,sertkaya-sn,TR,Turkey,2231,0.000196,
Servin,servin-sn,MX,Mexico,2218,0.000323,
Serwaa,serwaa-sn,GH,Ghana,1149,0.008549,
Sessa,sessa-sn,IT,Italy,5202,0.000443,
Sethi,sethi-sn,IN,India,1550,0.000529,
Setia,setia-sn,MY,Malaysia,1341,0.000289,
Setif,setif-sn,DZ,Algeria,7035,0.001768,"Arabic (toponymic, from Algerian Berber substrate)"
Sette,sette-sn,IT,Italy,2490,0.000212,
Seun,seun-sn,NG,Nigeria,2213,0.000552,
Sevda,sevda-sn,TR,Turkey,2288,0.000201,
Seven,seven-sn,AE,United Arab Emirates,79,0.000029,Turkish (Participant Adjective) / Rare English
Seven,seven-sn,AF,Afghanistan,3,0.000029,Turkish (Participant Adjective) / Rare English
Seven,seven-sn,AL,Albania,4,0.000204,Turkish (Participant Adjective) / Rare English
Seven,seven-sn,AO,Angola,35,0.001031,Turkish (Participant Adjective) / Rare English
